source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",155e388110cf780abace6ab3983fcf8f,Liver exerkine reverses aging- and Alzheimer's-related memory loss via vasculature.,,"Bieri G, Pratt KJB, Fuseya Y, Aghayev T, Sucharov J, Horowitz AM, Philp AR, Fonseca-Valencia K, Chu R, Phan M, Remesal L, Wang SJ, Yang AC, Casaletto KB, Villeda SA.",2026,Cell,10.1016/j.cell.2026.01.024,41713415,PMC13070421,,research-article; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",447d62d3236f71b3d4ec311a3e3b8183,Plasmapheresis as a Potential Generalizable Therapy for Myocardial Infarction.,,"Cruz JMC, Lozano-Gerona J, Manua AJA, Agsaoay MLJS, San Pedro JV, Conboy IM, Mazahery AR, Nevado JB.",2025,Rejuvenation Res,10.1089/rej.2025.0015,40462735,,,review; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",1c9bda7ea05239c560de8874a04311b4,Ageing and pituitary neuroendocrine tumours (PitNETs): from bench to bedside.,,"De Alcubierre D, Carbonara F, Feola T, Gianno F, Minniti G, Esposito V, Jaffrain-Rea ML.",2026,Endocr Relat Cancer,10.1530/erc-25-0535,41849686,PMC13052661,,review-article; review; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",7098d1bcbda856c45dcb89082feed595,"Calcium Hydroxyapatite and Polymicronutrient Solution on Hand Rejuvenation: A Split-Hand, Randomized, Double-Blind Clinical and In Vitro Study.",,"Faria GEL, Hasmann C, Viana RMM, Machado ACHR, de Oliveira BD, Medina RIS, Filho AC, Zattar L, Machado-Santelli GM, Boggio RF.",2026,J Cosmet Dermatol,10.1111/jocd.70716,41669823,PMC12892161,,comparative study; research-article; randomized controlled trial; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",5037da8f935d926316cb5d427ce6eddb,Integrated Analysis of Proteomic Marker Databases and Studies Associated with Aging Processes and Age-Dependent Conditions: Optimization Proposals for Biomedical Research.,,"Arbatskiy MS, Balandin DE, Churov AV.",2025,Proteomes,10.3390/proteomes13040057,41283647,PMC12641871,,research-article; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",5587e8e38a039432bd9082da3734a737,Reduced Proteasome Degradation of HSF-1 Shifts Protein Stress Management With Age in Caenorhabditis elegans.,,"Wang H, Sun F, He Z, Wang X, Liu H, Song M, Chen Q, Li Z, Wu L, Yan X, Zhu X, Shen Y.",2026,Aging Cell,10.1111/acel.70399,41612742,PMC12856053,,research-article; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",e9f5b3e2f0a7e174fce88466147e414b,Multi-Omics Analysis Reveals Biomarkers That Contribute to Biological Age Rejuvenation in Response to Single-Blinded Randomized Placebo-Controlled Therapeutic Plasma Exchange.,,"Fuentealba M, Kiprov D, Schneider K, Mu WC, Kumaar PA, Kasler H, Burton JB, Watson M, Halaweh H, King CD, Yüksel ZS, Roska-Pamaong C, Schilling B, Verdin E, Furman D.",2025,Aging Cell,10.1111/acel.70103,40424097,PMC12341816,,research-article; randomized controlled trial; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",a94af78dbc11879f53e1f4a7013a3468,A Case Series on a Layered Biomaterial Strategy for Midface Rejuvenation: Combining Collagen Stimulators and Hyaluronic Acid.,,"Ao YJ, Zhou YJ.",2026,J Cosmet Dermatol,10.1111/jocd.70815,41873133,PMC13009702,,research-article; journal article; case reports,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",a9fbee4f64c800d6a23200a76b71501b,"Investigating the Digestibility, Bioavailability and Utilization of Protein Blends in Older Adults Using a Dual Stable Isotope Tracer Technique.",,"Cox J, Phillips BE, Bunce J, Smart T, Wall J, Crossland H, Wilkinson DJ, Smith K, Atherton PJ.",2025,Nutrients,10.3390/nu17213328,41228401,PMC12609865,,research-article; randomized controlled trial; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",1b0f6ad31746cf6d539705f57d3b2bb9,Poly-L-Lactic Acid in Facial Rejuvenation: Volumetric Data Supporting Regenerative Outcomes.,,Angelo-Khattar M.,2025,Clin Cosmet Investig Dermatol,10.2147/ccid.s566829,41488550,PMC12764296,,research-article; journal article,False,2026-04-23T01:41:56
europe_pmc,mixed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",267be6fe855dc4129006d139c985309d,Physical activity attenuates the association between allostatic load and early Alzheimer's disease‐related biomarkers in older adults,,"Poisnel G, Lhérault M, Palix C, Turpin A, Felisatti F, Vrillon A, Paquet C, Chocat A, Coulbault L, De La Sayette V, Gonneaud J, Chételat G.",2026,Alzheimers Dement (N Y),,,PMC13095858,,research-article; journal article,False,2026-04-23T01:41:56
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",6f750d111ae8e5bdcf840969c6420175,Considerations on Heterochronic Plasma Transfer in Aging Research,,Chen Jiayi,2026,Rejuvenation Research,10.1177/15491684261432587,,,https://doi.org/10.1177/15491684261432587,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",5b97185b085612407535157187ce129e,Circulating plasma factors involved in rejuvenation,,Kang Jae Sook; Yang Yong Ryoul,2020,Aging,10.18632/aging.103933,,,https://doi.org/10.18632/aging.103933,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",3bb33c7fa75c04d6ebebab1f53b97465,Accelerated Aging versus Rejuvenation of the Immune System in Heterochronic Parabiosis,,Pishel Iryna; Shytikov Dmytro; Orlova Tatiana; Peregudov Alex; Artyuhov Igor; Butenko Gennadij,2012,Rejuvenation Research,10.1089/rej.2012.1331,,,https://doi.org/10.1089/rej.2012.1331,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",1cfd7a4c49d3e726baf35cab8117eca8,Young Blood Plasma Administration to Fight Alzheimer's Disease?,,Aicardi Giorgio,2018,Rejuvenation Research,10.1089/rej.2017.1940,,,https://doi.org/10.1089/rej.2017.1940,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",027c753e2f469885ecd7b1d2d7e822b9,Erythrocyte Plasma Membrane Redox System in Human Aging,,Rizvi Syed Ibrahim; Jha Rashmi; Maurya Pawan Kumar,2006,Rejuvenation Research,10.1089/rej.2006.9.470,,,https://doi.org/10.1089/rej.2006.9.470,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",8aa24bf36d49a17ad839dbee7d26f9b0,Self-Growth Colony: A plasma-derived solution for skin rejuvenation and anti-ageing,,Tsim Karl,2024,Research Features,10.26904/rf-153-6854471770,,,https://doi.org/10.26904/rf-153-6854471770,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",9fdec96c73bbc6170047ef9676513947,The Plasma NAD <sup>+</sup> Metabolome Is Dysregulated in “Normal” Aging,,Clement James; Wong Matthew; Poljak Anne; Sachdev Perminder; Braidy Nady,2019,Rejuvenation Research,10.1089/rej.2018.2077,,,https://doi.org/10.1089/rej.2018.2077,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",c46324d0fc52b484ae26c619e0bad301,Use of platelet-rich plasma for skin rejuvenation: pro et contra,,Bobok Natalia; Halushko Oleksandr,2025,Проблеми старіння і довголіття (Україна) . Problems of ageing and longevity (Ukraine),10.71012/pro-ageing-2025-3-06,,,https://doi.org/10.71012/pro-ageing-2025-3-06,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",2881004bd6a0cd095560b1bf14e818aa,"Three-Month Heterochronic Parabiosis Has a Deleterious Effect on the Lifespan of Young Animals, Without a Positive Effect for Old Animals",,Yankova Tatiana; Dubiley Tatiana; Shytikov Dmytro; Pishel Iryna,2022,Rejuvenation Research,10.1089/rej.2022.0029,,,https://doi.org/10.1089/rej.2022.0029,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",a4450f7286735170f09f5fa40d6ec430,Plasma from Young Rats Injected into Old Rats Induce Antiaging Effects,,Tripathi Shambhoo Sharan; Kumar Raushan; Arya Jitendra Kumar; Rizvi Syed Ibrahim,2021,Rejuvenation Research,10.1089/rej.2020.2354,,,https://doi.org/10.1089/rej.2020.2354,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",65ce9dae8a3081c0f30cfa0f335c654b,Plasma Proteomic Signature of Cellular Senescence and Markers of Biological Aging Among Postmenopausal Women,,Shin Ji-Won; Lee Eunil; Han Seungbong; Choe Seung-Ah; Jeon Ok Hee,2022,Rejuvenation Research,10.1089/rej.2022.0024,,,https://doi.org/10.1089/rej.2022.0024,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",274073152e220851e2027e58c99e68f9,Young Plasma Attenuated Chronic Kidney Disease Progression after Acute Kidney Injury by Inhibiting Inflammation in Mice,,,2024,aging and disease,10.14336/ad.2023.1230,,,https://doi.org/10.14336/ad.2023.1230,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",7d0b894e44d920531df996f6e63a55c7,Change of the hepatic cells in parabiosis between old and young rats,,Tauchi Hisashi; Hasegawa Katsumi,1977,Mechanisms of Ageing and Development,10.1016/0047-6374(77)90034-3,,,https://doi.org/10.1016/0047-6374(77)90034-3,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",cbad4f5908713c0a3800e2ca0a1b4d97,Evaluation of the effect of age of the younger mice on the rejuvenation of the older mice by heterochronic parabiosis,,Suzuki Yushi; Takaya Kento; Watanabe Shiho; Otaki Marika; Kono Hikaru; Kishi Kazuo,2022,Aging,10.18632/aging.203966,,,https://doi.org/10.18632/aging.203966,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",544536dda9cca86f18c05b13ed273e45,Resveratrol Up-Regulates the Erythrocyte Plasma Membrane Redox System and Mitigates Oxidation-Induced Alterations in Erythrocytes During Aging in Humans,,Pandey Kanti Bhooshan; Rizvi Syed Ibrahim,2013,Rejuvenation Research,10.1089/rej.2013.1419,,,https://doi.org/10.1089/rej.2013.1419,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",5392f7277fd93a063d543b6efd7feb65,Changes in hepatic cell mitochondria during parabiosis between old and young rats,,Tauchi Hisashi; Sato Tsuneko,1980,Mechanisms of Ageing and Development,10.1016/0047-6374(80)90023-8,,,https://doi.org/10.1016/0047-6374(80)90023-8,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",69097dfa04ab09d0b0e2ba6e8a0cf1d4,The Impact of Young and/or Exercised Plasma Transfusions in Neurodegenerative Conditions: A Scoping Review,,,2026,aging and disease,10.14336/ad.2025.0849,,,https://doi.org/10.14336/ad.2025.0849,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",7c7edc168872635ead995935828003b3,Platelet-Rich Plasma for Skin Rejuvenation,,Casabona Gabriela; Kaye Kai,2021,Platelet-Rich Plasma in Dermatologic Practice,10.1007/978-3-030-66230-1_3,,,https://doi.org/10.1007/978-3-030-66230-1_3,book-chapter,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",b4a63aff5c76c41050c042a603cc775b,Overview of parabiosis and heterochronic parabiosis research in the context of aging,,Pishel Iryna,2024,ExRNA,10.55092/exrna20240006,,,https://doi.org/10.55092/exrna20240006,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",bb47ce001ef1355b637694621a6bfbe2,Vascular aging: Molecular mechanisms and potential treatments for vascular rejuvenation,,Mistriotis Panagiotis; Andreadis Stelios T.,2017,Ageing Research Reviews,10.1016/j.arr.2017.05.006,,,https://doi.org/10.1016/j.arr.2017.05.006,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",a0cd3c7d7119882b860daf895984faaf,The plasma membrane redox system in aging,,Hyun Dong-Hoon; Hernandez Joe O.; Mattson Mark P.; de Cabo Rafael,2006,Ageing Research Reviews,10.1016/j.arr.2006.03.005,,,https://doi.org/10.1016/j.arr.2006.03.005,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",a4ae9579c9bb41652ba39933b5791a72,Plasma vasopressin and cortical nephron function in aging rats,,Corman B.; Roinel N.; Geelen G.,1992,Mechanisms of Ageing and Development,10.1016/0047-6374(92)90112-q,,,https://doi.org/10.1016/0047-6374(92)90112-q,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",38adba4ce0e50dbd3452f94e35517b7e,Dynamical Systems Models for Plasma Dilution,,Chambers Dylan; Christensen Neil,,,10.1101/2022.03.15.484505,,,https://doi.org/10.1101/2022.03.15.484505,posted-content,True,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",c38f90c578709c40523a97899055c85c,Plasma membrane associated metabolic parameters and the aging of human diploid fibroblasts,,Polgar Peter; Taylor Linda; Brown Lawrence,1978,Mechanisms of Ageing and Development,10.1016/0047-6374(78)90060-x,,,https://doi.org/10.1016/0047-6374(78)90060-x,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",9be259c003fbbd9bee4bd18017944888,A simulation study on the effectiveness of restart and rejuvenation to mitigate the effects of software ageing,,Reinecke Philipp; Wolter Katinka,2010,2010 IEEE Second International Workshop on Software Aging and Rejuvenation,10.1109/wosar.2010.5722100,,,https://doi.org/10.1109/wosar.2010.5722100,proceedings-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",83c3ecb2676dedda30b1f2e6526c06e6,Plasma Skin Resurfacing,,Lam Samuel M.; Tzikas Thomas L.,,Simplified Facial Rejuvenation,10.1007/978-3-540-71097-4_23,,,https://doi.org/10.1007/978-3-540-71097-4_23,book-chapter,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",9be9e7281cc8c03b8e92800690e27491,The dye-dilution method for measuring the volume of circulating plasma.,,Overbey David,,,10.18297/etd/2124,,,https://doi.org/10.18297/etd/2124,dissertation,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",f522fabc6e949a606d2640888790e9be,"Cholesterol turnover in plasma, aorta, muscles and erythrocytes in young and old rats",,HRUZA Z; ZBUZKOVA V,1975,Mechanisms of Ageing and Development,10.1016/0047-6374(75)90019-6,,,https://doi.org/10.1016/0047-6374(75)90019-6,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",433e96b0494789e453fa667aa85d5a2c,From Precancers to Skin Rejuvenation-A Review of the Wide Spectrum of Current Applications and Future Possibilities for Plasma Dermatology,,Friedman Peter C.,2020,Plasma Medicine,10.1615/plasmamed.2020036898,,,https://doi.org/10.1615/plasmamed.2020036898,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",73f2457505a7031d6d4898f98f7a5a3d,IDVG and Plasma Volume,,,,Fluid Volume Monitoring with Glucose Dilution,10.1007/978-4-431-47195-0_7,,,https://doi.org/10.1007/978-4-431-47195-0_7,book-chapter,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",03b2d0394e24de5f82744f6826f1da97,In vitro heterochronic parabiosis identifies pigment epithelium-derived factor as a systemic mediator of rejuvenation by young blood,,Wang Xizhe; Tazearslan Cagdas; Kim Seungsoo; Guo Qinghua; Contreras Daniela; Yang Jiping; Hudgins Adam D.; Suh Yousin,,,10.1101/2024.05.02.592258,,,https://doi.org/10.1101/2024.05.02.592258,posted-content,True,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",c4a9417ea0667ab11e758e34cf017e38,"CARDIOVASCULAR HAEMODYNAMICS AND THE RESPONSE OF VASOPRESSIN, ALDOSTERONE, PLASMA RENIN ACTIVITY AND PLASMA CATECHOLAMINES TO HEAD-UP TILT IN YOUNG AND OLD HEALTHY SUBJECTS",,VARGAS ENRIQUE; LYE MICHAEL; FARAGHER E. BRIAN; GODDARD CHRISTOPHER; MOSER BILL; DAVIES IOAN,1986,Age and Ageing,10.1093/ageing/15.1.17,,,https://doi.org/10.1093/ageing/15.1.17,journal-article,False,2026-04-23T01:41:58
crossref,bibliographic,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",7d9ccf9135c8c44f6232ba65c76e38ba,The epigenetic rejuvenation promise: Partial reprogramming as a therapeutic strategy for aging and disease,,Li Yuan-Yuan; Tay Franklin R.,2026,Ageing Research Reviews,10.1016/j.arr.2026.103009,,,https://doi.org/10.1016/j.arr.2026.103009,journal-article,False,2026-04-23T01:41:58
