source,source_stream,query,record_id,title,abstract,authors,year,journal,doi,pmid,pmcid,url,publication_type,is_preprint,retrieved_at,dedup_key,title_norm,screen_label,screen_confidence,exclusion_reason,intervention_classes,outcome_terms,evidence_model,retrieval_status,retrieval_note
pubmed,peer_reviewed,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),f0d70f1d8af9b929413475afc82f7534,Targeting cellular senescence with senotherapeutics: senolytics and senomorphics.,,Zhang L; Pitcher LE; Prahalad V; Niedernhofer LJ; Robbins PD,2023.0,The FEBS journal,,35015337.0,,https://pubmed.ncbi.nlm.nih.gov/35015337/,"Journal Article; Review; Research Support, Non-U.S. Gov't; Research Support, N.I.H., Extramural",False,2026-04-23T01:41:33,pmid:35015337.0,targeting cellular senescence with senotherapeutics senolytics and senomorphics,uncertain,0.55,needs_full_text_or_abstract,senolytics,senescence,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan OR frailty) AND (exercise OR ""physical activity"" OR ""resistance training"")",7d60a1986e1abbba7c85591dc17438cd,"A Review on Aging, Sarcopenia, Falls, and Resistance Training in Community-Dwelling Older Adults.",,Rodrigues F; Domingos C; Monteiro D; Morouço P,2022.0,International journal of environmental research and public health,,35055695.0,,https://pubmed.ncbi.nlm.nih.gov/35055695/,"Journal Article; Research Support, Non-U.S. Gov't; Review",False,2026-04-23T01:41:11,pmid:35055695.0,a review on aging sarcopenia falls and resistance training in community dwelling older adults,uncertain,0.45,ageing_outcome_unclear,exercise,,human,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",4dd7247250cff2fc821447bc5a3c4fae,Stem cells to reverse aging.,,Chang L; Fan W; Pan X; Zhu X,2022.0,Chinese medical journal,,35089883.0,,https://pubmed.ncbi.nlm.nih.gov/35089883/,Journal Article,False,2026-04-23T01:40:55,pmid:35089883.0,stem cells to reverse aging,uncertain,0.45,ageing_outcome_unclear,stem_cell,,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",4ab74f02332a176ee519b1e45586b3d5,Molecular hallmarks of heterochronic parabiosis at single-cell resolution.,,Pálovics R; Keller A; Schaum N; Tan W; Fehlmann T; Borja M; Kern F; Bonanno L,2022.0,Nature,,35236985.0,,https://pubmed.ncbi.nlm.nih.gov/35236985/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't; Research Support, U.S. Gov't, Non-P.H.S.",False,2026-04-23T01:40:55,pmid:35236985.0,molecular hallmarks of heterochronic parabiosis at single cell resolution,uncertain,0.45,ageing_outcome_unclear,controversial,,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",0d12ea12cd3d8b4188446a8edbacd35d,Restoring nuclear entry of Sirtuin 2 in oligodendrocyte progenitor cells promotes remyelination during ageing.,,Ma XR; Zhu X; Xiao Y; Gu HM; Zheng SS; Li L; Wang F; Dong ZJ,2022.0,Nature communications,,35264567.0,,https://pubmed.ncbi.nlm.nih.gov/35264567/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:27,pmid:35264567.0,restoring nuclear entry of sirtuin 2 in oligodendrocyte progenitor cells promotes remyelination during ageing,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin,,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(""biological age"" OR ""epigenetic clock"" OR ""DNA methylation age"") AND (intervention OR trial OR therapy)",971ebe23920611ad478aa2107e45edd0,[Physical Activity and Mental Health in the Elderly].,,Hemmeter UM; Ngamsri T,2022.0,Praxis,,35291872.0,,https://pubmed.ncbi.nlm.nih.gov/35291872/,Journal Article; Review,False,2026-04-23T01:40:48,pmid:35291872.0,physical activity and mental health in the elderly,uncertain,0.45,ageing_outcome_unclear,exercise,,human,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",81fdd6572f023339df766170822a40a0,"Intermittent and periodic fasting, longevity and disease.",,Longo VD; Di Tano M; Mattson MP; Guidi N,2021.0,Nature aging,,35310455.0,,https://pubmed.ncbi.nlm.nih.gov/35310455/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:02,pmid:35310455.0,intermittent and periodic fasting longevity and disease,uncertain,0.45,ageing_outcome_unclear,fasting,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",4b5bd801c6566f2cfeb70e7b538747ac,Dietary restriction and lifespan: adaptive reallocation or somatic sacrifice?,,Piper MDW; Zanco B; Sgrò CM; Adler MI; Mirth CK; Bonduriansky R,2023.0,The FEBS journal,,35466532.0,,https://pubmed.ncbi.nlm.nih.gov/35466532/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:02,pmid:35466532.0,dietary restriction and lifespan adaptive reallocation or somatic sacrifice,uncertain,0.55,needs_full_text_or_abstract,caloric_restriction,lifespan,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan) AND (microbiome OR probiotic OR ""fecal microbiota"")",92f5d197ffaced5b17c2f5922f8d5043,"Fecal microbiota transfer between young and aged mice reverses hallmarks of the aging gut, eye, and brain.",,Parker A; Romano S; Ansorge R; Aboelnour A; Le Gall G; Savva GM; Pontifex MG; Telatin A,2022.0,Microbiome,,35501923.0,,https://pubmed.ncbi.nlm.nih.gov/35501923/,"Journal Article; Video-Audio Media; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:48,pmid:35501923.0,fecal microbiota transfer between young and aged mice reverses hallmarks of the aging gut eye and brain,uncertain,0.45,ageing_outcome_unclear,microbiome,,animal,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR rejuvenation) AND (""stem cell"" OR ""partial reprogramming"" OR Yamanaka)",e7d8bc866cd5b184d08cba0406d71c1c,Heterochronic parabiosis induces stem cell revitalization and systemic rejuvenation across aged tissues.,,Ma S; Wang S; Ye Y; Ren J; Chen R; Li W; Li J; Zhao L,2022.0,Cell stem cell,,35613617.0,,https://pubmed.ncbi.nlm.nih.gov/35613617/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:42,pmid:35613617.0,heterochronic parabiosis induces stem cell revitalization and systemic rejuvenation across aged tissues,include,0.8,,stem_cell; controversial,rejuvenation,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR rejuvenation) AND (""stem cell"" OR ""partial reprogramming"" OR Yamanaka)",02debc113035c5cc4cce26d00eb6eff3,Ageing and rejuvenation of tissue stem cells and their niches.,,Brunet A; Goodell MA; Rando TA,2023.0,Nature reviews. Molecular cell biology,,35859206.0,,https://pubmed.ncbi.nlm.nih.gov/35859206/,"Journal Article; Review; Research Support, N.I.H., Extramural",False,2026-04-23T01:41:42,pmid:35859206.0,ageing and rejuvenation of tissue stem cells and their niches,uncertain,0.55,needs_full_text_or_abstract,stem_cell,rejuvenation,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),3ebccc48c2aabddcb1d4bce5f8a3e869,Cellular senescence and senolytics: the path to the clinic.,,Chaib S; Tchkonia T; Kirkland JL,2022.0,Nature medicine,,35953721.0,,https://pubmed.ncbi.nlm.nih.gov/35953721/,"Journal Article; Review; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:33,pmid:35953721.0,cellular senescence and senolytics the path to the clinic,uncertain,0.55,needs_full_text_or_abstract,senolytics,senescence,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(""biological age"" OR ""epigenetic clock"" OR ""DNA methylation age"") AND (intervention OR trial OR therapy)",ab954156d3fd8699ae507b43ab028b24,"The epigenetic aging, obesity, and lifestyle.",,Franzago M; Pilenzi L; Di Rado S; Vitacolonna E; Stuppia L,2022.0,Frontiers in cell and developmental biology,,36176280.0,,https://pubmed.ncbi.nlm.nih.gov/36176280/,Journal Article; Review,False,2026-04-23T01:40:48,pmid:36176280.0,the epigenetic aging obesity and lifestyle,uncertain,0.45,ageing_outcome_unclear,lifestyle_bundle,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(""biological age"" OR ""epigenetic clock"" OR ""DNA methylation age"") AND (intervention OR trial OR therapy)",033846be761747e157837716203fbc12,"The efficacy and safety of β-nicotinamide mononucleotide (NMN) supplementation in healthy middle-aged adults: a randomized, multicenter, double-blind, placebo-controlled, parallel-group, dose-dependent clinical trial.",,Yi L; Maier AB; Tao R; Lin Z; Vaidya A; Pendse S; Thasma S; Andhalkar N,2023.0,GeroScience,,36482258.0,,https://pubmed.ncbi.nlm.nih.gov/36482258/,"Randomized Controlled Trial; Multicenter Study; Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:48,pmid:36482258.0,the efficacy and safety of nicotinamide mononucleotide nmn supplementation in healthy middle aged adults a randomized multicenter double blind placebo controlled parallel group dose dependent clinical trial,uncertain,0.45,ageing_outcome_unclear,nad_sirtuin; supplements,,human,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR healthspan OR lifespan) AND (""caloric restriction"" OR ""dietary restriction"" OR fasting)",f726e3ef0e18d9a24314da5c6d536ec4,Dietary restriction in senolysis and prevention and treatment of disease.,,Aminzadeh-Gohari S; Kofler B; Herzog C,2024.0,Critical reviews in food science and nutrition,,36484738.0,,https://pubmed.ncbi.nlm.nih.gov/36484738/,Journal Article; Review,False,2026-04-23T01:41:02,pmid:36484738.0,dietary restriction in senolysis and prevention and treatment of disease,uncertain,0.45,ageing_outcome_unclear,caloric_restriction,,human,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR ""epigenetic clock"") AND (NAD OR ""nicotinamide riboside"" OR NMN OR sirtuin)",eaec3eaca6e003f423654648b872f378,Nicotinamide Mononucleotide Supplementation Improves Mitochondrial Dysfunction and Rescues Cellular Senescence by NAD(+)/Sirt3 Pathway in Mesenchymal Stem Cells.,,Wang H; Sun Y; Pi C; Yu X; Gao X; Zhang C; Sun H; Zhang H,2022.0,International journal of molecular sciences,,36499074.0,,https://pubmed.ncbi.nlm.nih.gov/36499074/,Journal Article,False,2026-04-23T01:41:27,pmid:36499074.0,nicotinamide mononucleotide supplementation improves mitochondrial dysfunction and rescues cellular senescence by nad sirt3 pathway in mesenchymal stem cells,include,0.9,,nad_sirtuin; stem_cell; supplements,senescence,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),f9be2a72dc597abff8e1fc439208aa94,"Senolytic drugs, dasatinib and quercetin, attenuate adipose tissue inflammation, and ameliorate metabolic function in old age.",,Islam MT; Tuday E; Allen S; Kim J; Trott DW; Holland WL; Donato AJ; Lesniewski LA,2023.0,Aging cell,,36637079.0,,https://pubmed.ncbi.nlm.nih.gov/36637079/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, U.S. Gov't, Non-P.H.S.",False,2026-04-23T01:41:33,pmid:36637079.0,senolytic drugs dasatinib and quercetin attenuate adipose tissue inflammation and ameliorate metabolic function in old age,uncertain,0.45,ageing_outcome_unclear,senolytics,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",8367ff946e85a9810559de5d5cd060dd,Social heterochronic parabiosis.,,Won CW,2023.0,Archives of gerontology and geriatrics,,36641938.0,,https://pubmed.ncbi.nlm.nih.gov/36641938/,Editorial,False,2026-04-23T01:41:54,pmid:36641938.0,social heterochronic parabiosis,uncertain,0.45,ageing_outcome_unclear,controversial,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),4daa18224d35a7af8299c373ff6e9847,Increased cellular senescence in doxorubicin-induced murine ovarian injury: effect of senolytics.,,Gao Y; Wu T; Tang X; Wen J; Zhang Y; Zhang J; Wang S,2023.0,GeroScience,,36648735.0,,https://pubmed.ncbi.nlm.nih.gov/36648735/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:33,pmid:36648735.0,increased cellular senescence in doxorubicin induced murine ovarian injury effect of senolytics,uncertain,0.55,needs_full_text_or_abstract,senolytics,senescence,animal,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(rejuvenation OR ""age reversal"" OR ""reverse aging"" OR ""reverse ageing"")",a528d61688b4463a48f8106e558a6d66,Harnessing matrix stiffness to engineer a bone marrow niche for hematopoietic stem cell rejuvenation.,,Zhang X; Cao D; Xu L; Xu Y; Gao Z; Pan Y; Jiang M; Wei Y,2023.0,Cell stem cell,,37028404.0,,https://pubmed.ncbi.nlm.nih.gov/37028404/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:55,pmid:37028404.0,harnessing matrix stiffness to engineer a bone marrow niche for hematopoietic stem cell rejuvenation,uncertain,0.55,needs_full_text_or_abstract,stem_cell,rejuvenation,cellular,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR longevity OR frailty) AND (metformin OR rapamycin OR sirolimus OR mTOR),e54be4dc2548b76a43847a35aeeb1438,Cancer prevention with rapamycin.,,Blagosklonny MV,2023.0,Oncotarget,,37057884.0,,https://pubmed.ncbi.nlm.nih.gov/37057884/,Journal Article,False,2026-04-23T01:41:19,pmid:37057884.0,cancer prevention with rapamycin,uncertain,0.45,ageing_outcome_unclear,rapamycin_mtor,,unclear,link_available,Full text link or landing page available
pubmed,peer_reviewed,(aging OR ageing OR senescence OR frailty) AND (senolytic OR senomorphic OR fisetin OR dasatinib OR quercetin),7bb1c47c67422865a51a561c84c982b2,Senolytic vaccination improves normal and pathological age-related phenotypes and increases lifespan in progeroid mice.,,Suda M; Shimizu I; Katsuumi G; Yoshida Y; Hayashi Y; Ikegami R; Matsumoto N; Yoshida Y,2021.0,Nature aging,,37117524.0,,https://pubmed.ncbi.nlm.nih.gov/37117524/,"Journal Article; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:33,pmid:37117524.0,senolytic vaccination improves normal and pathological age related phenotypes and increases lifespan in progeroid mice,uncertain,0.55,needs_full_text_or_abstract,senolytics,lifespan,animal,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(""biological age"" OR ""epigenetic clock"" OR ""DNA methylation age"") AND (intervention OR trial OR therapy)",74a41f4d67f29fe99ad0fd24e04cf5b8,Effect of long-term caloric restriction on DNA methylation measures of biological aging in healthy adults from the CALERIE trial.,,Waziry R; Ryan CP; Corcoran DL; Huffman KM; Kobor MS; Kothari M; Graf GH; Kraus VB,2023.0,Nature aging,,37118425.0,,https://pubmed.ncbi.nlm.nih.gov/37118425/,"Randomized Controlled Trial; Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:40:48,pmid:37118425.0,effect of long term caloric restriction on dna methylation measures of biological aging in healthy adults from the calerie trial,uncertain,0.45,ageing_outcome_unclear,caloric_restriction,,human,link_available,Full text link or landing page available
pubmed,peer_reviewed,"(aging OR ageing OR rejuvenation) AND (parabiosis OR ""young plasma"" OR ""plasma dilution"")",3cda740f7fbffb1fb67ed982d0e44489,Heterochronic parabiosis reprograms the mouse brain transcriptome by shifting aging signatures in multiple cell types.,,Ximerakis M; Holton KM; Giadone RM; Ozek C; Saxena M; Santiago S; Adiconis X; Dionne D,2023.0,Nature aging,,37118429.0,,https://pubmed.ncbi.nlm.nih.gov/37118429/,"Journal Article; Research Support, N.I.H., Extramural; Research Support, Non-U.S. Gov't",False,2026-04-23T01:41:54,pmid:37118429.0,heterochronic parabiosis reprograms the mouse brain transcriptome by shifting aging signatures in multiple cell types,uncertain,0.45,ageing_outcome_unclear,controversial,,animal,link_available,Full text link or landing page available
